TRANS_NUM,Truck,Account,Commodity,Out Date/Time,Net Tons,Ticket Total
64134,154dakato,154,I-2,3/28/2020,0.15,0
64135,154silvsie,154,H2,3/28/2020,0.1,0
64136,182toy,182,DC,3/28/2020,0.16,7.3
64137,154blktita,154,H2,3/28/2020,0.12,0
64138,154olch,154,I-2,3/28/2020,0.11,0
64139,1544x4,154,H2,3/28/2020,0.26,0
64140,154oldod,154,H2,3/28/2020,0.29,0
64141,1544x4,154,I-2,3/28/2020,0.3,0
64143,154king,154,H2,3/28/2020,0.44,0
64144,154olch,154,I-2,3/28/2020,1.01,0
64145,182tacom,182,DC,3/28/2020,0.18,8.21
64146,154silfor,154,I-2,3/28/2020,0.34,0
64147,182cooper,182,I-1,3/28/2020,0.44,7.92
64148,154wchev,154,H2,3/28/2020,0.13,0
64149,154sport,154,H2,3/28/2020,0.11,0
64150,182grey,182,DC,3/28/2020,0.07,3.19
64151,182wsirrre,182,DC,3/28/2020,1.11,50.62
64152,182blkz71,182,DC,3/28/2020,0.5,22.8
64153,154tantoy,154,I-2,3/28/2020,0.33,0
64154,154red1500,154,H2,3/28/2020,0.69,0
64155,154grey250,154,I-2,3/28/2020,0.03,0
64156,154try,154,H2,3/28/2020,0.3,0
64157,182blkz71,182,DC,3/28/2020,0.44,20.06
64158,182silver,182,DC,3/28/2020,0.08,3.65
64159,154dakota,154,H2,3/28/2020,0.07,0
64160,154ex,154,H2,3/28/2020,0.24,0
64161,182red,182,DC,3/28/2020,0.22,10.03
64162,154z71,154,H2,3/28/2020,0.6,0
64163,182redstx,182,DC,3/28/2020,0.83,37.85
64164,182longhor,182,DC,3/28/2020,0.35,15.96
64165,182jeff,182,DC,3/28/2020,1.6,72.96
64166,154,154,I-2,3/30/2020,1.22,0
64168,182f150,182,I-2,3/30/2020,0.44,0
64169,154wsuv,154,I-2,3/30/2020,0.75,0
64170,1921-O,162,H-2,3/30/2020,3.34,0
64171,182,182,DC,3/30/2020,0.18,8.21
64172,154/s,154,H2,3/30/2020,0.9,0
64173,154redram,154,I-2,3/30/2020,0.8,0
64174,238,238,DC,3/30/2020,0.67,30.55
64175,182redram,182,DC,3/30/2020,0.33,15.05
64176,182,182,Davis son,3/30/2020,2.15,0
64177,154red,154,H2,3/30/2020,0.03,0
64178,182/blk,182,DC,3/30/2020,0.45,20.52
64179,154/rtoy,154,H2,3/30/2020,0.18,0
64180,1921-C,162,H-2,3/30/2020,10.74,0
64181,182/canyon,182,DC,3/30/2020,0.41,18.7
64182,154,154,H-2,3/30/2020,0.06,0
64183,1904,162,H-2,3/30/2020,3.64,0
64184,154/redram,154,H2,3/30/2020,0.06,0
64185,154/1500,154,I-2,3/30/2020,0.01,0
64186,154,236,H-2,3/30/2020,0.51,0
64187,182,182,H1,3/30/2020,4.12,187.87
64189,1921-O,162,H-2,3/30/2020,3.35,0
64190,154/red,154,I-2,3/30/2020,1.34,0
64191,182f150,182,I-1,3/30/2020,1.41,25.38
64192,154/gray,154,H2,3/30/2020,0.41,0
64193,1891,173,H-3,3/30/2020,28.85,0
64194,154/wcar,154,H2,3/30/2020,0.11,0
64195,154/blue,154,H2,3/30/2020,0.12,0
64197,154 blk,154,H2,3/30/2020,0.1,0
64198,154ram2500,154,H2,3/30/2020,0.11,0
64199,154/blk,154,H2,3/30/2020,0.44,0
64200,154/wht,154,H2,3/30/2020,0.34,0
64201,154/nblk,154,H2,3/30/2020,0.08,0
64202,1 2 3,154,H-2,3/30/2020,2.12,0
64203,154/wram,154,I-2,3/30/2020,0.17,0
64204,154/ph,154,I-2,3/30/2020,0.2,0
64205,1921-O,162,H-2,3/30/2020,3.74,0
64206,182blchey,182,DC,3/30/2020,0.22,10.03
64207,154resram,154,I-2,3/30/2020,1.44,0
64208,154/blkche,154,H2,3/30/2020,0.64,0
64209,154pram,154,H2,3/30/2020,0.08,0
64210,182f150,182,I-1,3/30/2020,0.92,16.56
64211,154wz71,154,H2,3/30/2020,0.05,0
64212,154redfx4,154,H2,3/30/2020,0.06,0
64213,154blkcan,154,I-2,3/30/2020,0.9,0
64214,Renee 2,194,H1,3/30/2020,0.42,19.15
64215,154gmc,154,I-2,3/30/2020,0.44,0
64216,CoH2,154,H-2,3/30/2020,0.25,0
64217,154/green,154,H2,3/30/2020,0.14,0
64218,154fr,154,I-2,3/30/2020,0.03,0
64219,154grayfx4,154,H2,3/30/2020,0.02,0
64220,154goz71,154,H2,3/30/2020,0.04,0
64221,154,154,H-2,3/30/2020,0.91,0
64222,1905,162,H-2,3/30/2020,8.8,0
64223,1921-O,162,H-2,3/30/2020,3.54,0
64224,154n,154,H2,3/30/2020,0.05,0
64225,1904,162,H-2,3/30/2020,6.19,0
64226,154gchy,154,I-2,3/30/2020,0.06,0
64227,154blkram,154,H2,3/30/2020,0.48,0
64228,154redtoy,154,H2,3/30/2020,0.12,0
64229,1891,173,H-3,3/30/2020,24.28,0
64230,154kr,154,I-2,3/30/2020,0.23,0
64231,154Sram,154,H2,3/30/2020,0.05,0
64232,154owf150,154,H2,3/30/2020,0.11,0
64233,154REDram,154,H2,3/30/2020,0.06,0
64234,154wfx4,154,H2,3/30/2020,0.04,0
64235,154cw,154,H2,3/30/2020,0.1,0
64236,154whtchy,154,H2,3/30/2020,0.03,0
64237,154ramRI,154,I-2,3/30/2020,1.09,0
64238,154BLKf150,154,H2,3/30/2020,0.49,0
64239,182,182,DC,3/30/2020,0.62,28.27
64240,154sil150,154,H2,3/30/2020,0.12,0
64241,154cheyBR,154,H2,3/30/2020,0.04,0
64242,182f150,182,DC,3/30/2020,1.12,51.07
64243,154whtf150,154,H2,3/30/2020,0.23,0
64244,154ford,154,H2,3/30/2020,0.35,0
64245,1907,162,H-2,3/30/2020,12.19,0
64246,154,154,H-2,3/30/2020,0.12,0
64247,154bf4x4,154,H2,3/30/2020,0.05,0
64248,1903,162,H-2,3/30/2020,7.5,0
64249,154Sram,154,H2,3/30/2020,0.11,0
64250,154Gtoy,154,I-2,3/30/2020,0.07,0
64251,154RFORD,154,H2,3/30/2020,0.27,0
64252,154Gchey,154,I-2,3/30/2020,0.44,0
64253,CoH2,154,I-2,3/30/2020,0.31,0
64254,1921-I,162,H2,3/30/2020,1.69,0
64255,154wsuv,154,I-2,3/30/2020,0.26,0
64257,154bs10,154,H2,3/30/2020,0.05,0
64258,154RF150I,154,I-2,3/30/2020,0.37,0
64259,154WHTRAM,154,H2,3/30/2020,0.29,0
64260,1906,162,H-2,3/30/2020,10.1,0
64261,154BGJUNK,154,H2,3/30/2020,2.04,0
64262,1543500,154,H2,3/30/2020,1.11,0
64263,154WF250,154,H2,3/30/2020,0.56,0
64264,182blk,182,DC,3/30/2020,0.12,5.47
64265,154RGram,154,H2,3/30/2020,0.14,0
64266,154redtoy,154,I-2,3/30/2020,0.05,0
64267,154wthoe,154,H2,3/30/2020,0.29,0
64268,154dul,154,H2,3/30/2020,0.23,0
64269,154cheyB,154,H2,3/30/2020,0.06,0
64270,154gTOY,154,I-2,3/30/2020,0.44,0
64271,154WSUV,154,H2,3/30/2020,0.09,0
64272,154F150W,154,H2,3/30/2020,0.04,0
64273,154BLKRam,154,H2,3/30/2020,0.34,0
64274,154g,154,H2,3/30/2020,0.4,0
64275,154RRAM,154,I-2,3/30/2020,1.09,0
64276,154Wfkr,154,H2,3/30/2020,0.02,0
64277,154wtoy1,154,H2,3/30/2020,0.18,0
64278,154/4run,154,H2,3/30/2020,0.57,0
64279,154bsuv,154,H2,3/30/2020,0.07,0
64281,1895,173,H-3,3/31/2020,22.7,0
64282,1609jcgcom,240,H1,3/31/2020,2.96,134.98
64283,1891,173,H-3,3/31/2020,26.86,0
64284,154red,154,I-2,3/31/2020,1.38,0
64285,1891,173,H-3,3/31/2020,25.6,0
64286,CoH2,154,H-2,3/31/2020,0.6,0
64287,154ex,154,I-2,3/31/2020,0.6,0
64288,154rog,154,H2,3/31/2020,0.04,0
64289,154ram,154,H2,3/31/2020,0.08,0
64290,154mchev,154,H2,3/31/2020,0.18,0
64291,154wford,154,I-2,3/31/2020,0.27,0
64292,182van,182,DC,3/31/2020,0.35,15.96
64293,154red,154,I-2,3/31/2020,0.28,0
64294,154redford,154,I-2,3/31/2020,0.39,0
64295,154tacom,154,H2,3/31/2020,0.09,0
64297,456,456,H1,3/31/2020,0.25,11.4
64298,154wford,154,H2,3/31/2020,0.17,0
64299,182,182,DC,3/31/2020,0.86,39.22
64300,1921-O,162,H-2,3/31/2020,2.75,0
64301,1891,173,H-3,3/31/2020,16.12,0
64302,1895,173,H-3,3/31/2020,12.27,0
64303,182jeep,182,DC,3/31/2020,0.14,6.38
64304,154chev,154,I-2,3/31/2020,0.12,0
64305,154ex,154,H2,3/31/2020,0.39,0
64306,154ford,154,H2,3/31/2020,0.5,0
64307,1921-O,162,H-2,3/31/2020,2.71,0
64308,182,182,DC,3/31/2020,0.94,42.86
64309,1904,162,H-2,3/31/2020,8.18,0
64310,1905,162,H-2,3/31/2020,7.67,0
64311,154guy,154,H2,3/31/2020,0.09,0
64312,154nissan,154,H2,3/31/2020,0.22,0
64313,Renee 2,194,H1,3/31/2020,0.53,24.17
64314,182davis,182,DC,3/31/2020,0.57,25.99
64315,154toy,154,H2,3/31/2020,1.38,0
64316,154tiy,154,H2,3/31/2020,0.33,0
64317,154dod,154,H2,3/31/2020,0.16,0
64318,CoH2,154,I-2,3/31/2020,0.3,0
64319,1920,162,H-2,3/31/2020,8.5,0
64320,182barr,182,DC,3/31/2020,1,45.6
64321,1905,162,H-2,3/31/2020,3.1,0
64322,1904,162,H-2,3/31/2020,2.97,0
64323,1907,162,H-2,3/31/2020,11.12,0
