TRANS_NUM,Truck,Account,Commodity,Out Date/Time,Net Tons,Ticket Total
67733,1910-O,162,H-2,6/1/2020 15:24,2.29,0
67735,154redrang,154,H2,6/1/2020 15:40,0.04,0
67737,1891,173,H-3,6/2/2020 8:10,29.72,0
67738,154,154,H-2,6/2/2020 8:24,0.08,0
67739,CoH2,154,H-2,6/2/2020 8:21,0.52,0
67740,154,154,I-2,6/2/2020 8:55,0.51,0
67741,1542,154,H2,6/2/2020 8:57,0.12,0
67742,1916,162,H-2,6/2/2020 9:00,17.99,0
67743,1607,240,H1,6/2/2020 9:26,3.67,167.35
67744,182,182,DC,6/2/2020 9:38,0.23,0
67745,154,154,H-2,6/2/2020 9:48,0.16,0
67746,154,154,H-2,6/2/2020 9:57,0.17,0
67747,154,154,H-2,6/2/2020 10:24,0.17,0
67748,1547,154,I-2,6/2/2020 10:46,0.26,0
67749,moose,182,DC,6/2/2020 10:43,2.45,111.72
67751,154,154,H-2,6/2/2020 10:57,0.12,0
67752,154,154,I-2,6/2/2020 11:22,0.04,0
67753,1891,173,H-3,6/2/2020 11:19,21.6,0
67754,154,154,I-2,6/2/2020 11:48,0.25,0
67755,1543,154,I-2,6/2/2020 11:53,4.58,0
67756,CoH2,154,H-2,6/2/2020 11:43,0.26,0
67757,1904,162,H-2,6/2/2020 11:50,8.55,0
67758,154GREU,154,I-2,6/2/2020 11:57,0.06,0
67759,154GREEN,154,H2,6/2/2020 11:58,0.1,0
67760,1905,162,H-2,6/2/2020 11:59,8.1,0
67761,1916,162,H-2,6/2/2020 12:05,5.76,0
67762,154,154,H-2,6/2/2020 13:34,0.19,0
67763,Renee 2,194,H1,6/2/2020 12:51,0.36,16.42
67764,154WHT,154,I-2,6/2/2020 13:19,0.71,0
67765,UHAUL,154,I-2,6/2/2020 13:31,0.06,0
67766,154WHITT,154,H2,6/2/2020 13:28,1.83,0
67767,1905,162,H-2,6/2/2020 13:20,1.63,0
67768,154GREN,154,H2,6/2/2020 13:30,0.17,0
67769,MUNCY,182,DC,6/2/2020 13:48,0.69,0
67770,JEEP,154,H2,6/2/2020 14:04,0.09,0
67771,154TAN,154,H2,6/2/2020 14:13,0.39,0
67772,1907,162,H-2,6/2/2020 14:02,11.22,0
67773,1904,162,H-2,6/2/2020 14:11,2.47,0
67774,154,154,H-2,6/2/2020 14:20,0.02,0
67775,1906,162,H-2,6/2/2020 14:21,9.7,0
67776,154,154,I-2,6/2/2020 14:57,0.04,0
67777,1891,173,H-3,6/2/2020 14:23,25.79,0
67778,182,182,DC,6/2/2020 14:38,0.12,5.47
67779,154COC,154,H2,6/2/2020 14:43,0.22,0
67780,154RAM,154,H2,6/2/2020 14:50,0.07,0
67781,154,154,H-2,6/2/2020 15:19,0.04,0
67782,154,154,H-2,6/2/2020 15:40,0.03,0
67783,154,154,H-2,6/3/2020 8:02,0.03,0
67784,1891,173,H-3,6/3/2020 8:01,30.98,0
67785,182greemch,182,DC,6/3/2020 9:13,0.87,39.67
67786,1916opl,173,h-3,6/3/2020 8:54,24.08,0
67787,182f350,182,DC,6/3/2020 9:09,0.3,13.68
67788,154red,154,H2,6/3/2020 9:50,0.03,0
67789,182/ram,182,DC,6/3/2020 10:01,1.32,60.19
67790,182/1607,240,H1,6/3/2020 9:57,3.58,163.25
67791,154/wf,182,DC,6/3/2020 10:16,0.67,30.55
67792,CoH2,154,I-2,6/3/2020 10:00,0.32,0
67793,154blk,154,H2,6/3/2020 10:23,0.01,0
67794,1654grayf1,154,H2,6/3/2020 10:27,0.09,0
67796,154wf150,154,H2,6/3/2020 10:42,0.21,0
67797,154cheych,154,H2,6/3/2020 10:40,0.09,0
67798,154/250,154,H2,6/3/2020 10:45,0.08,0
67799,154bkl,154,H2,6/3/2020 11:14,0.13,0
67800,154blue,154,H2,6/3/2020 11:24,0.08,0
67801,154grayf,154,H2,6/3/2020 11:24,0.28,0
67802,154wram,154,H2,6/3/2020 11:30,0.06,0
67803,154,154,H-2,6/3/2020 11:46,0.77,0
67804,154redtaco,154,H2,6/3/2020 12:00,0.08,0
67805,154greemc,154,H2,6/3/2020 12:02,0.19,0
67806,1904,162,H-2,6/3/2020 12:01,7.56,0
67807,1916,162,H-2,6/3/2020 12:27,5.47,0
67808,154graytoy,154,H2,6/3/2020 13:49,0.02,0
67809,154bluford,154,I-2,6/3/2020 12:50,0.19,0
67810,154whtram,154,H2,6/3/2020 12:42,0.24,0
67811,154redvan,154,H2,6/3/2020 12:52,0.22,0
67812,154/sivche,154,I-2,6/3/2020 13:20,0.5,0
67813,154/blkf15,154,H2,6/3/2020 13:19,0.16,0
67814,1907,162,H-2,6/3/2020 13:34,10.11,0
67815,154w250,182,DC,6/3/2020 14:06,1.53,69.77
67816,154/toysiv,154,I-2,6/3/2020 14:10,0.16,0
67817,154wsuv,154,H2,6/3/2020 14:09,0.08,0
67818,1902,162,H-2,6/3/2020 14:15,8.53,0
67819,1904,162,H-2,6/3/2020 14:22,2.66,0
67820,154genn,154,H2,6/3/2020 14:35,0.17,0
67821,1910-C,162,H-2,6/3/2020 14:28,4.13,0
67822,1916opl,173,h-3,6/3/2020 14:52,26.19,0
67823,1906,162,H-2,6/3/2020 15:01,11.84,0
67824,1910-O,162,H-2,6/3/2020 15:01,0.76,0
67825,182,182,DC,6/3/2020 15:22,0.14,6.38
67826,154,154,H-2,6/3/2020 15:50,0.08,0
67827,182,182,DC,6/4/2020 8:19,0.24,10.94
67828,1326,173,H-3,6/4/2020 8:28,30.56,0
67829,154,154,H-2,6/4/2020 8:45,0.2,0
67830,jj,182,DC,6/4/2020 8:58,0.77,35.11
67831,1910-C,162,H-2,6/4/2020 8:57,7.03,0
67832,1607,240,H1,6/4/2020 9:30,2.91,132.7
67833,154,154,H-2,6/4/2020 9:24,0.02,0
67834,154,154,DC,6/4/2020 9:49,0.69,31.46
67835,182,182,DC,6/4/2020 9:57,0.15,6.84
67836,154,154,H-2,6/4/2020 10:20,0.07,0
67837,1542,154,I-2,6/4/2020 11:14,8.12,0
67838,1543,154,I-2,6/4/2020 10:39,0.83,0
67839,1546,154,I-2,6/4/2020 10:51,0.1,0
67840,1827,182,I-2,6/4/2020 11:05,1.37,0
67841,1548,154,H2,6/4/2020 10:59,0.46,0
67842,154red,154,I-2,6/4/2020 11:19,0.2,0
67843,1547,154,I-2,6/4/2020 11:34,1.18,0
67844,154whit,154,I-2,6/4/2020 11:35,0.13,0
67845,154ran,154,I-2,6/4/2020 11:36,0.87,0
67846,1910-I,162,I-2,6/4/2020 11:27,1.49,0
67847,154,154,H-2,6/4/2020 12:05,0.24,0
67848,154wht,154,I-2,6/4/2020 12:37,0.13,0
67849,154blk,154,I-2,6/4/2020 12:31,8.78,0
67850,1326,173,H-3,6/4/2020 12:21,20.49,0
67851,154,154,H-2,6/4/2020 12:26,1.66,0
67852,154lilred,154,I-2,6/4/2020 13:01,0.15,0
67853,154cover,154,H2,6/4/2020 12:57,0.1,0
67854,1 2 3,154,H-2,6/4/2020 12:52,1.43,0
67855,1910-O,162,H-2,6/4/2020 12:59,1.21,0
67856,182,182,DC,6/4/2020 13:32,1.35,61.56
67857,154bla,154,H2,6/4/2020 13:19,0.17,0
67858,154brn,154,I-2,6/4/2020 13:24,0.05,0
67859,1907,162,H-2,6/4/2020 13:21,1.88,0
67860,154blkgre,154,H2,6/4/2020 13:30,0.02,0
67861,154,154,H-2,6/4/2020 13:46,0.11,0
67862,1542,154,H2,6/4/2020 13:58,0.7,0
67863,1907,162,H-2,6/4/2020 13:49,7.88,0
67864,1904,162,H-2,6/4/2020 13:54,7.31,0
67865,154,154,H-2,6/4/2020 14:09,0.34,0
67866,Renee 2,194,H1,6/4/2020 14:03,0.41,18.7
67867,1916,162,H-2,6/4/2020 14:16,6.95,0
67868,182,182,DC,6/4/2020 14:52,0.16,0
67869,154,154,I-2,6/4/2020 15:24,0.38,0
67870,182,182,DC,6/4/2020 15:26,0.09,4.1
67871,1326,173,H-3,6/4/2020 15:19,27.03,0
67872,Sturdie,154,I-2,6/4/2020 15:35,3.51,0
67873,davis,182,DC,6/4/2020 15:43,0.32,14.59
67874,182,182,DC,6/4/2020 15:53,1.47,67.03
67875,1308,240,H1,6/5/2020 8:13,3.4,155.04
67876,1326,173,H-3,6/5/2020 8:10,21.41,0
67877,154,154,H-2,6/5/2020 8:28,0.12,0
67878,1542,154,I-2,6/5/2020 8:34,2.2,0
67879,1543,154,H2,6/5/2020 8:39,0.6,0
67880,1910-C,162,H-2,6/5/2020 8:29,0.24,0
67881,1544,154,I-2,6/5/2020 8:54,0.19,0
67882,154,154,H-2,6/5/2020 9:01,0.08,0
67883,1547,154,H2,6/5/2020 8:59,0.24,0
67884,154blu,154,H2,6/5/2020 9:08,1.11,0
67885,1910-O,162,H-2,6/5/2020 9:12,2.54,0
67886,405-1301,150,H-2,6/5/2020 9:22,0.68,0
67887,182,182,H2,6/5/2020 9:32,0.08,0
67888,154,154,H-2,6/5/2020 9:47,0.94,0
67889,1542,154,H2,6/5/2020 9:53,0.14,0
67890,1543,154,H2,6/5/2020 10:01,0.07,0
67891,154gre,154,H2,6/5/2020 10:09,0.15,0
67892,1910-C,162,H-2,6/5/2020 10:06,2.35,0
67893,Renee 2,194,H1,6/5/2020 10:19,0.25,11.4
67894,154,154,H-2,6/5/2020 10:40,0.2,0
67895,154red,154,H2,6/5/2020 10:42,0.43,0
67896,180,180,DC,6/5/2020 10:38,0.57,25.99
67897,154,154,H-2,6/5/2020 10:55,0.12,0
67898,davis,182,DC,6/5/2020 11:11,0.84,38.3
67899,154,154,H-2,6/5/2020 11:04,0.12,0
67900,1910-O,162,H-2,6/5/2020 11:06,1.81,0
67901,182,182,DC,6/5/2020 11:19,0.23,10.49
67902,154carjunk,154,H2,6/5/2020 11:15,0.02,0
67903,154,154,H-2,6/5/2020 11:27,0.23,0
67904,1822,182,DC,6/5/2020 11:33,0.45,20.52
67905,1547,154,H2,6/5/2020 11:54,0.19,0
67906,1548,154,H2,6/5/2020 11:36,0.2,0
67907,Car,154,H2,6/5/2020 11:37,0.16,0
67908,171182,182,DC,6/5/2020 11:37,0.14,6.38
67909,154,154,H-2,6/5/2020 11:54,0.37,0
67910,Co H 3,154,H-2,6/5/2020 11:46,0.08,0
67911,182oak,182,DC,6/5/2020 12:07,0.52,23.71
67912,154,154,H-2,6/5/2020 12:03,0.08,0
67913,154wht,154,H2,6/5/2020 12:12,0.37,0
67914,1905,162,H-2,6/5/2020 12:03,6.46,0
67915,182,182,DC,6/5/2020 12:21,0.33,15.05
67916,1904,162,H-2,6/5/2020 12:14,4.84,0
67917,1907,162,H-2,6/5/2020 12:27,8.34,0
67918,4090,182,DC,6/5/2020 12:41,0.34,15.5
67919,1902,162,H-2,6/5/2020 12:48,6.22,0
67920,154,154,I-2,6/5/2020 13:06,0.16,0
67921,182butg,182,DC,6/5/2020 13:08,1.78,81.17
67922,154,154,H-2,6/5/2020 13:18,0.13,0
67923,154f150,154,H2,6/5/2020 13:17,0.02,0
67924,154red,154,I-2,6/5/2020 13:24,0.36,0
67925,154,154,H-2,6/5/2020 14:03,0.1,0
67926,182,182,DC,6/5/2020 14:13,0.36,16.42
67927,1906,162,H-2,6/5/2020 14:07,7.6,0
67928,154,154,H-2,6/5/2020 14:40,0.81,0
67929,1829,182,DC,6/5/2020 14:34,3.58,163.25
67930,154,154,I-2,6/5/2020 15:08,0.28,0
67931,5401154,154,H2,6/5/2020 15:12,0.82,0
67932,182,182,DC,6/5/2020 15:17,0.16,7.3
67933,1326,173,H-3,6/5/2020 15:33,20,0
67934,238,238,DC,6/5/2020 15:41,0.82,37.39
67935,154,154,H-2,6/6/2020 8:16,0.15,0
67936,154,154,H-2,6/6/2020 8:30,0.08,0
67937,154,154,H-2,6/6/2020 8:42,0.16,0
67938,182,182,DC,6/6/2020 10:23,3.29,150.02
67939,142154,154,H2,6/6/2020 9:14,0.66,0
67940,154,154,I-2,6/6/2020 9:25,0.41,0
67941,12543,154,H2,6/6/2020 9:28,0.37,0
67942,1548,154,H2,6/6/2020 9:33,0.18,0
67943,154red1822,182,DC,6/6/2020 9:43,0.97,44.23
67944,182squeak,154,H2,6/6/2020 9:46,0.14,0
67945,1701182,182,H2,6/6/2020 9:48,0.07,0
67946,jeep,154,H2,6/6/2020 10:03,0.03,0
67947,154,154,H-2,6/6/2020 10:13,0.04,0
67948,1822,182,DC,6/6/2020 10:17,0.1,4.56
67949,154tamm,154,H2,6/6/2020 10:58,2.02,0
67950,154redmatt,154,H2,6/6/2020 10:19,0.08,0
67951,154redteac,154,I-2,6/6/2020 10:26,0.31,0
67952,154blkbla,154,H2,6/6/2020 10:29,0.08,0
67953,154blu,154,H2,6/6/2020 10:34,0.15,0
67954,182fen,154,H2,6/6/2020 10:33,0.08,0
67955,drkgre,154,H2,6/6/2020 10:43,0.05,0
67956,155154,154,I-2,6/6/2020 10:48,0.4,0
67957,182,182,DC,6/6/2020 11:24,5.31,242.14
67958,154hud,154,H2,6/6/2020 11:14,0.06,0
67959,154redd,154,H2,6/6/2020 11:17,0.31,0
67960,154for,154,H2,6/6/2020 11:18,0.46,0
67961,154aslee,154,I-2,6/6/2020 11:31,0.11,0
67962,154whit,154,H2,6/6/2020 11:32,0.18,0
67963,127,154,H2,6/6/2020 11:32,0.13,0
67964,154blu,154,H2,6/6/2020 11:50,0.16,0
67965,182,182,DC,6/6/2020 12:32,1.01,46.06
67966,154,154,H-2,6/6/2020 11:54,0.02,0
67967,154,154,I-2,6/6/2020 12:16,0.81,0
67968,Cat,128,AP 1,6/6/2020 12:07,0.15,6.84
67969,154hud,154,H2,6/6/2020 12:17,0.19,0
67970,154grass,154,H2,6/6/2020 12:22,0.3,0
67971,252154,154,H2,6/6/2020 12:39,0.16,0
67972,182oldie,182,DC,6/6/2020 12:42,0.3,13.68
67973,154,154,I-2,6/6/2020 12:48,0.23,0
67974,154redd,154,I-2,6/6/2020 12:47,0.11,0
67975,154matt,154,H2,6/6/2020 13:27,1.2,0
67976,jeep,154,H2,6/6/2020 13:05,0.58,0
67977,846,154,H2,6/6/2020 13:10,0.49,0
67978,154,154,H-2,6/6/2020 13:27,1.69,0
67979,154car,154,H2,6/6/2020 13:28,0.01,0
67980,154gre,182,H1,6/6/2020 13:52,0.32,14.59
67981,182van,182,H1,6/6/2020 13:53,0.21,9.58
67982,litegre,154,I-2,6/6/2020 14:04,0.41,0
67983,154diver,154,H2,6/6/2020 13:57,0.1,0
67984,154tacom,154,I-2,6/6/2020 14:11,0.33,0
67985,52,182,DC,6/6/2020 14:18,0.43,19.61
67986,154tit,154,H2,6/6/2020 14:13,0.06,0
67987,154redd,154,I-2,6/6/2020 14:24,0.07,0
67988,WHit154,154,I-2,6/6/2020 14:34,0.27,0
67989,154dump,154,DC,6/6/2020 14:31,1.02,46.51
67990,264154,154,I-2,6/6/2020 14:37,0.67,0
67991,jeepdark,154,H2,6/6/2020 15:08,0.43,0
67992,182,182,DC,6/6/2020 14:52,0.44,20.06
67993,1547,154,I-2,6/6/2020 14:50,0.67,0
67994,154gmc,154,H2,6/6/2020 14:55,0.18,0
67995,154,154,I-2,6/6/2020 15:24,0.72,0
67996,154grey,154,H2,6/6/2020 15:23,0.09,0
67997,4x4,154,H2,6/6/2020 15:32,0.18,0
67998,1548,154,H2,6/6/2020 15:34,0.08,0
67999,182,182,DC,6/6/2020 15:38,0.39,17.78
68000,154,154,H-2,6/8/2020 8:35,0.27,0
68001,1910-O,162,H-2,6/8/2020 8:26,2.45,0
68002,154,154,H-2,6/8/2020 8:54,0.28,0
68003,154,154,I-2,6/8/2020 9:49,0.12,0
68004,182/1607,240,H1,6/8/2020 9:22,4.8,218.88
68005,154whtf,154,H2,6/8/2020 9:24,0.19,0
68006,1910-C,162,H-2,6/8/2020 9:18,5.56,0
68007,154whtf,154,H2,6/8/2020 9:31,0.22,0
68008,154graytun,154,H2,6/8/2020 9:48,0.41,0
68009,154btoy,154,H2,6/8/2020 9:43,0.07,0
68010,154wchey,154,H2,6/8/2020 9:50,0.15,0
68011,182bf150,182,DC,6/8/2020 10:20,1.5,68.4
68012,154redf,154,I-2,6/8/2020 10:25,0.09,0
68013,182,236,H2,6/8/2020 10:18,1.24,0
68014,182VV,222,AP 1,6/8/2020 10:23,0.07,3.19
68015,1910-O,162,H-2,6/8/2020 10:11,2.17,0
68016,1904,162,H-2,6/8/2020 10:25,3.96,0
68017,154reddull,154,H2,6/8/2020 11:03,0.17,0
68018,182D&S,182,DC,6/8/2020 11:14,1.21,55.18
68019,154BLUETAH,154,H2,6/8/2020 11:29,0.24,0
68020,154SIV,154,H2,6/8/2020 11:25,0.2,0
68021,154WHTY,154,H2,6/8/2020 11:39,0.2,0
68022,1910-O,162,H-2,6/8/2020 11:33,3.53,0
68023,154BF150,154,H2,6/8/2020 11:48,0.05,0
68024,154BLKCHEV,154,H2,6/8/2020 11:49,0.11,0
68025,154REDF150,154,I-2,6/8/2020 12:04,0.1,0
68026,154REB,154,H2,6/8/2020 12:00,0.06,0
68028,154BIGCHEV,154,H2,6/8/2020 12:02,0.02,0
68029,1 2 3,154,H-2,6/8/2020 12:01,2.13,0
68030,154BRCHEY,154,I-2,6/8/2020 12:37,0.67,0
68031,182BLKF250,182,DC,6/8/2020 12:14,0.24,10.94
68032,Renee 2,194,H1,6/8/2020 12:07,0.4,18.24
68033,154GRAY,154,H2,6/8/2020 12:13,0.03,0
68035,154BLKTIT,154,H2,6/8/2020 12:33,0.45,0
68036,1910-O,162,H-2,6/8/2020 12:51,1.87,0
68037,154250G,154,I-2,6/8/2020 13:14,0.27,0
68038,154REDF,154,I-2,6/8/2020 13:19,0.17,0
68039,1905,162,H-2,6/8/2020 13:01,8.76,0
68040,182,182,DC,6/8/2020 13:26,0.55,25.08
68041,182DT,182,DC,6/8/2020 13:27,1.06,48.34
68042,1907,162,H-2,6/8/2020 13:49,11.09,0
68043,254WJEEP,154,H2,6/8/2020 14:09,0.08,0
68044,1904,162,H-2,6/8/2020 14:01,5.53,0
68045,154BLCHEY,154,H2,6/8/2020 14:16,0.3,0
68046,154GF150,154,H2,6/8/2020 14:14,0.15,0
68047,154GRAYF,154,H2,6/8/2020 14:20,0.07,0
68048,CoH2,154,I-2,6/8/2020 14:15,0.39,0
68049,1910-O,162,H-2,6/8/2020 14:15,2.24,0
68050,1902,162,H-2,6/8/2020 14:31,6.53,0
68051,154DF,154,H2,6/8/2020 15:50,0.79,0
68052,1906,162,H-2,6/8/2020 14:45,11.01,0
68053,154BLUF150,154,I-2,6/8/2020 15:05,0.04,0
68054,154WGMC,154,H2,6/8/2020 14:57,0.05,0
68055,154BRCHEV,154,I-2,6/8/2020 15:52,0.47,0
68056,154/WTOY,154,H2,6/8/2020 15:47,0.2,0
68057,1308,240,H1,6/9/2020 8:24,3.48,158.69
68058,154,154,DC,6/9/2020 8:40,0.73,0
68059,1895,173,H-3,6/9/2020 8:20,27.32,0
68060,154,154,I-2,6/9/2020 9:06,0.57,0
68061,1916opl,173,h-3,6/9/2020 8:49,27.8,0
68062,154,154,I-2,6/9/2020 9:12,0.39,0
68063,CoH2,154,H-2,6/9/2020 9:18,1.22,0
68064,154,154,H-2,6/9/2020 9:51,0.47,0
68065,jeep,154,I-2,6/9/2020 10:19,0.28,0
68066,154gree,154,I-2,6/9/2020 11:56,0.04,0
68067,154toy,154,H2,6/9/2020 10:14,0.05,0
68068,1542,154,H2,6/9/2020 10:20,0.07,0
68069,154car,154,H2,6/9/2020 10:21,0.03,0
68070,154park,154,H2,6/9/2020 10:25,0.33,0
68071,8540,154,H2,6/9/2020 10:43,0.38,0
68072,Renee 2,194,H1,6/9/2020 10:36,0.2,9.12
68073,davis,182,DC,6/9/2020 11:03,0.47,21.43
68074,154,154,H-2,6/9/2020 11:18,0.09,0
68075,1548,154,H2,6/9/2020 11:15,0.26,0
68076,154blazer,154,H2,6/9/2020 11:31,0.16,0
68077,182,182,DC,6/9/2020 11:39,1.04,47.42
68078,1895,173,H-3,6/9/2020 11:28,29,0
68079,154,154,H-2,6/9/2020 11:45,0.23,0
68080,1904,162,H-2,6/9/2020 11:51,7.38,0
68081,1905,162,H-2,6/9/2020 11:52,8.17,0
68082,154,154,I-2,6/9/2020 12:21,0.53,0
68083,1916,162,H-2,6/9/2020 12:05,21.94,0
68084,1916,162,H-2,6/9/2020 12:11,5.32,0
68085,154vr,154,H2,6/9/2020 12:26,0.14,0
68086,182,182,DC,6/9/2020 12:46,1.58,72.05
68087,Renee 2,194,H1,6/9/2020 12:37,0.35,15.96
68088,1905,162,H-2,6/9/2020 13:00,1.36,0
68089,154,154,I-2,6/9/2020 13:19,0.13,0
68090,154,154,I-2,6/9/2020 14:02,0.61,0
68091,1542,154,I-2,6/9/2020 14:03,0.18,0
68092,154red,154,I-2,6/9/2020 14:01,0.53,0
68093,1902,162,H-2,6/9/2020 13:56,9.72,0
68094,182,182,DC,6/9/2020 14:14,0.11,5.02
68095,1542,154,H2,6/9/2020 14:25,0.58,0
68096,154rob,154,H2,6/9/2020 14:23,0.24,0
68097,jeep,154,I-3,6/9/2020 14:57,0.71,0
68098,1904,162,H-2,6/9/2020 14:16,2.73,0
68099,182,182,DC,6/9/2020 14:45,0.36,16.42
68100,182,182,DC,6/9/2020 15:06,0.45,20.52
68101,1895,173,H-3,6/9/2020 14:53,28.61,0
68102,154,154,H-2,6/9/2020 15:14,2.47,0
68103,1916opl,173,h-3,6/9/2020 16:31,26.18,0
68104,154,154,H-2,6/10/2020 8:15,0.09,0
68105,154robert,154,I-2,6/10/2020 9:35,1.99,0
68106,1916opl,173,h-3,6/10/2020 9:20,27.23,0
68107,1805,240,H1,6/10/2020 9:37,3.88,176.93
68108,154,154,I-2,6/10/2020 10:02,0.8,0
68109,1542,154,H2,6/10/2020 9:50,0.13,0
68110,154blu,154,H2,6/10/2020 9:59,0.27,0
68111,1543,154,H2,6/10/2020 10:05,0.16,0
68112,154,154,H-2,6/10/2020 10:15,0.12,0
68113,154,154,H-2,6/10/2020 10:50,0.79,0
68114,182joe,182,DC,6/10/2020 10:58,0.85,38.76
68115,1910-O,162,W-1 (White Goods ),6/10/2020 10:36,4.77,0
68116,154,154,H-2,6/10/2020 11:10,0.08,0
68117,154blu,154,H2,6/10/2020 11:25,0.02,0
68118,154,154,I-2,6/10/2020 12:02,1.19,0
68119,1542,154,H2,6/10/2020 11:50,0.24,0
68120,1904,162,H-2,6/10/2020 11:54,7.73,0
68121,1920,162,H-2,6/10/2020 12:10,5.42,0
68122,154,154,I-2,6/10/2020 12:36,0.85,0
68123,1822,182,DC,6/10/2020 12:31,0.82,37.39
68124,182pm,182,DC,6/10/2020 12:41,0.54,24.62
68125,1916opl,240,h-3,6/10/2020 12:34,22.85,0
68126,154red,154,H2,6/10/2020 12:55,0.15,0
68127,154,154,H-2,6/10/2020 13:04,0.36,0
68128,154jeep,154,I-2,6/10/2020 13:51,0.81,0
68129,1907,162,H-2,6/10/2020 13:12,10.2,0
68130,1906,162,H-2,6/10/2020 13:26,10.66,0
68131,1902,162,H-2,6/10/2020 13:39,9.18,0
68132,1904,162,H-2,6/10/2020 14:06,2.18,0
68133,1905,162,H-2,6/10/2020 14:32,7.14,0
68134,154,154,I-2,6/10/2020 15:29,2.5,0
68135,Co H 3,154,H-2,6/10/2020 15:06,0.19,0
68136,1916opl,173,h-3,6/10/2020 15:43,29.56,0
68137,1805,240,H1,6/11/2020 8:29,3.65,166.44
68138,Co H 3,154,H-2,6/11/2020 8:27,0.21,0
68139,1910-O,162,H-2,6/11/2020 8:46,0.44,0
68140,1916,162,H-2,6/11/2020 8:55,25.59,0
68141,238,238,DC,6/11/2020 9:09,2.1,95.76
68142,154,154,I-2,6/11/2020 9:35,3.17,0
68143,405-1489,150,I-2,6/11/2020 9:15,0.35,0
68144,1542,154,H2,6/11/2020 9:42,0.11,0
68145,1543,154,H2,6/11/2020 9:41,0.07,0
68146,154,154,H-2,6/11/2020 9:58,0.26,0
68147,1910-C,162,H-2,6/11/2020 9:59,6.66,0
68148,154,154,H-2,6/11/2020 10:09,0.12,0
68149,182,182,DC,6/11/2020 10:13,0.39,17.78
68150,1822,182,H2,6/11/2020 11:06,1.28,0
68151,jeep,154,I-2,6/11/2020 11:04,0.41,0
68152,154,154,H-2,6/11/2020 11:20,0.48,0
68153,Carslie,120,DC,6/11/2020 11:23,0.86,39.22
68154,1 2 3,154,H-2,6/11/2020 11:19,1.59,0
68155,1910-O,162,H-2,6/11/2020 11:21,0.79,0
68156,154,154,H-2,6/11/2020 12:10,0,0
