TRANS_NUM,Truck,Account,Commodity,Out Date/Time,Net Tons,Ticket Total
95241,154uhaul,154,H2,12/22/2021 09:42:37,0.25,0
95242,154tcust,154,H2,12/22/2021 09:45:33,0.09,0
95243,182dumpit,182,DC,12/22/2021 10:04:22,2.09,95.3
95244,154gram15,154,H2,12/22/2021 10:07:38,0.02,0
95245,154suv/t,154,H2,12/22/2021 10:11:15,0.22,0
95246,154ts10/t,154,H2,12/22/2021 10:27:09,0.37,0
95247,154wf250,182,H1,12/22/2021 10:29:05,1.74,79.34
95248,PineMtWate,159,H2,12/22/2021 10:19:17,0.04,0
95249,154wtuil,154,H2,12/22/2021 10:32:15,0.08,0
95250,154wf250/t,182,DC,12/22/2021 10:55:49,0.65,29.64
95251,154tfutil,182,DC,12/22/2021 10:43:17,0.08,3.65
95252,154bnis,154,H2,12/22/2021 10:57:28,0.32,0
95253,154wf450/t,182,DC,12/22/2021 11:08:43,6.04,275.42
95254,1925,162,H-2,12/22/2021 11:12:40,7.3,0
95255,154gutil,154,H2,12/22/2021 11:19:41,0.09,0
95256,154wcar,154,H2,12/22/2021 11:29:42,0.01,0
95257,154scsiv,154,H2,12/22/2021 11:35:05,0.24,0
95258,154bf150,154,W-2 (White Goods),12/22/2021 11:34:35,0.12,0
95259,154bram/t,154,I-2,12/22/2021 11:50:28,0.19,0
95260,154mram/t,154,I-2,12/22/2021 11:55:29,0.44,0
95261,154rf150,154,H2,12/22/2021 11:34:21,0.04,0
95262,154bsuv,154,H2,12/22/2021 11:37:48,0.01,0
95263,154wf150,154,H2,12/22/2021 11:41:22,0.07,0
95264,1133,173,H-3,12/22/2021 12:10:12,26.68,0
95265,154wutil,108,H1,12/22/2021 12:22:38,0.24,10.94
95266,154wf150/t,182,DC,12/22/2021 12:33:27,1.32,60.19
95267,154tgmc,154,H2,12/22/2021 12:27:45,0.16,0
95268,154gtoy,154,H2,12/22/2021 12:36:26,0.03,0
95269,154wsuv,154,H2,12/22/2021 12:35:57,0.02,0
95270,154bcz71,154,H2,12/22/2021 12:43:17,0.11,0
95271,154rjeep,154,H2,12/22/2021 12:42:29,0.02,0
95272,154wpat,154,H2,12/22/2021 12:42:57,0.01,0
95273,182wf350,182,DC,12/22/2021 12:55:28,0.94,42.86
95274,154gnis,154,I-2,12/22/2021 12:55:17,0.34,0
95275,154bfran,182,DC,12/22/2021 13:03:33,0.44,20.06
95276,154wsilv,154,H2,12/22/2021 13:08:18,0.03,0
95277,154gc1500/,154,H2,12/22/2021 13:20:00,0.26,0
95278,154mule,154,H2,12/22/2021 13:19:18,0.07,0
95279,1923,162,H-2,12/22/2021 13:11:45,10.61,0
95280,154wc3500,154,H2,12/22/2021 13:38:25,0.06,0
95281,1925,162,H-2,12/22/2021 13:30:22,1.78,0
95282,1905,162,H-2,12/22/2021 13:33:52,6.88,0
95283,154bccolo,154,H2,12/22/2021 13:41:20,0,0
95284,154wtund,154,H2,12/22/2021 13:56:14,0.39,0
95285,1906,162,H-2,12/22/2021 13:48:05,9.99,0
95286,154gram,154,H2,12/22/2021 14:39:22,0.19,0
95287,154bsuv,154,H2,12/22/2021 13:53:56,0.01,0
95288,154bsuv/t,154,H2,12/22/2021 13:59:45,0.1,0
95289,182wvan,182,DC,12/22/2021 14:03:41,0.46,20.98
95290,154rfran,154,H2,12/22/2021 14:03:16,0.02,0
95291,154pnmt/t,182,DC,12/22/2021 14:22:07,0.64,29.18
95292,1924,162,H-2,12/22/2021 14:02:51,5.69,0
95293,154ttoy,154,H2,12/22/2021 14:11:37,0.01,0
95294,1907,162,H-2,12/22/2021 14:10:25,9.25,0
95295,182wsilver,154,H2,12/22/2021 14:34:26,1.53,0
95297,154stund,154,H2,12/22/2021 14:36:50,0.07,0
95298,154tgmc,154,H2,12/22/2021 14:38:21,0.37,0
95299,154bcz71,154,H2,12/22/2021 14:32:58,0.32,0
95300,Co H 3,154,H-2,12/22/2021 14:37:48,0.06,0
95301,154bc1500,154,H2,12/22/2021 14:44:40,0.05,0
95302,154bcsil/t,154,H2,12/22/2021 14:47:09,0.11,0
95303,CoH2,154,I-2,12/22/2021 14:46:35,0.21,0
95304,154tnis,154,H2,12/22/2021 14:52:37,0.07,0
95305,154wf150,154,H2,12/22/2021 14:56:07,0.08,0
95306,154tsuv,154,H2,12/22/2021 15:02:14,0.06,0
95307,154wf150,154,H2,12/22/2021 15:06:52,0.05,0
95308,154btoy,154,H2,12/22/2021 15:12:23,0.3,0
95309,154car,154,H2,12/22/2021 15:11:57,0.04,0
95310,154bram/t,154,H2,12/22/2021 15:28:39,0.38,0
95311,154scsilve,154,H2,12/22/2021 15:24:26,0.12,0
95312,154wc2500,154,H2,12/22/2021 15:24:35,0.07,0
95313,1133,173,H-3,12/22/2021 15:22:28,30.22,0
95314,154wf450,182,DC,12/22/2021 15:32:29,0.59,26.9
95315,154wf150./,154,H2,12/22/2021 15:45:33,0.19,0
95316,154tc1500,182,DC,12/22/2021 15:59:47,0.23,10.49
95317,154gf150,154,H2,12/22/2021 16:00:50,0.02,0
95318,154bcolo,154,H2,12/23/2021 08:07:35,0.14,0
95319,154wtit/,154,I-2,12/23/2021 08:32:11,0.32,0
95320,1921-C,162,H-2,12/23/2021 08:17:43,8.42,0
95321,154jbc,154,H2,12/23/2021 08:32:27,0.16,0
95322,154wf250/,182,DC,12/23/2021 08:43:41,2.93,133.61
95323,238,238,DC,12/23/2021 08:41:05,0.6,27.36
95324,154bsil,154,H2,12/23/2021 08:51:20,0.02,0
95325,154w2500,154,H2,12/23/2021 08:57:36,0.06,0
95326,154bram,154,H2,12/23/2021 09:09:38,0.2,0
95327,1133,173,H-3,12/23/2021 09:33:12,26.23,0
95328,154wf150,154,H2,12/23/2021 10:01:58,0.06,0
95329,154bcolo,154,H2,12/23/2021 10:01:38,0.1,0
95330,1921-C,162,H-2,12/23/2021 09:56:13,8.77,0
95331,154wutil,154,H2,12/23/2021 10:10:02,1.22,0
95332,154wtr,154,H2,12/23/2021 10:21:55,0.66,0
95333,154bf250/t,154,H2,12/23/2021 10:24:28,0.61,0
95334,154wtit/,154,I-2,12/23/2021 10:27:04,0.24,0
95335,154wtac,154,H2,12/23/2021 10:26:48,0.1,0
95336,154bf150,154,H2,12/23/2021 10:32:22,0.08,0
95337,154van/t,182,H1,12/23/2021 10:38:13,0.25,11.4
95338,154btund/t,154,H2,12/23/2021 11:01:26,0.5,0
95339,154gf150/t,154,H2,12/23/2021 11:18:10,0.61,0
95340,154wc1500,154,H2,12/23/2021 10:58:04,0.07,0
95341,154gf250,154,H2,12/23/2021 11:02:12,0.02,0
95342,154wf150/t,154,H2,12/23/2021 11:13:19,0.09,0
95343,154wram,154,H2,12/23/2021 11:17:45,0.17,0
95344,154bram350,182,DC,12/23/2021 11:22:00,0.13,5.93
95345,154ssier,154,H2,12/23/2021 11:16:34,0.01,0
95346,1921-O,162,H-2,12/23/2021 11:15:44,1.13,0
95348,154bmazd,154,H2,12/23/2021 11:50:53,0.06,0
95349,154wcz71,154,H2,12/23/2021 11:34:19,0.03,0
95350,154wf2500,182,DC,12/23/2021 11:44:31,0.5,22.8
95351,154wra.,154,H2,12/23/2021 11:38:26,0.09,0
95352,154wram15/,182,DC,12/23/2021 11:47:43,2.25,102.6
95353,154gfsport,154,H2,12/23/2021 11:50:44,0.02,0
95354,154wf150,154,H2,12/23/2021 11:58:07,0.07,0
95355,154bram,154,H2,12/23/2021 11:58:43,0.07,0
95356,154wc1500,154,H2,12/23/2021 12:00:00,0.13,0
95357,154wsuv/t,154,H2,12/23/2021 12:12:37,0.06,0
95359,154bf150,154,H2,12/23/2021 13:49:10,1.4,0
95360,154gram,154,H2,12/23/2021 12:10:04,0.1,0
95361,154wcsilve,154,H2,12/23/2021 12:14:07,0.14,0
95362,154wgmc,154,H2,12/23/2021 12:14:42,0.05,0
95364,154bgmc,154,H2,12/23/2021 12:24:48,0.07,0
95365,154sf350/,154,I-2,12/23/2021 12:30:44,0.39,0
95366,154bf250,154,H2,12/23/2021 12:31:51,0.02,0
95367,154rf4x4,154,H2,12/23/2021 12:34:42,0.01,0
95368,154rf250,154,H2,12/23/2021 12:42:03,0.01,0
95369,154gsuv,154,H2,12/23/2021 12:44:46,0.02,0
95370,154stund/t,154,I-2,12/23/2021 12:52:15,0.33,0
95371,154sram250,154,H2,12/23/2021 12:47:52,0.02,0
95372,1921-I,162,I-2,12/23/2021 12:48:20,0.43,0
95374,154wf250,154,H2,12/23/2021 12:58:43,0.07,0
95375,154bcolo,154,H2,12/23/2021 13:07:59,0.16,0
95378,182patri/,182,H1,12/23/2021 13:20:17,1.61,73.42
95379,154wtac,154,H2,12/23/2021 13:18:08,0.09,0
95380,154bsuv,154,H2,12/23/2021 13:17:34,0.03,0
95381,154wsuv,154,H2,12/23/2021 13:17:23,0.01,0
95382,154sccolo,154,H2,12/23/2021 13:24:08,0.07,0
95383,1 2 3,154,H-2,12/23/2021 13:25:25,1.66,0
95384,154bden/tr,154,H2,12/23/2021 13:31:45,0.06,0
95385,154bc150,154,H2,12/23/2021 13:37:30,0.11,0
95387,154wf250,182,DC,12/23/2021 14:12:23,2.86,130.42
95388,154gf150/,154,H2,12/23/2021 14:05:02,1.1,0
95389,154wd/t,154,H2,12/23/2021 13:51:21,0.31,0
95391,154wf150,154,H2,12/23/2021 13:52:26,0.12,0
95392,154gsilv,154,H2,12/23/2021 13:57:53,0.7,0
95393,154gtitan,154,H2,12/23/2021 13:52:10,0.09,0
95394,182,240,H1,12/23/2021 13:58:28,2.69,122.66
95395,154bram,154,H2,12/23/2021 14:00:25,0.14,0
95396,154mtoy,154,H2,12/23/2021 14:04:09,0.07,0
95397,154rf150,154,H2,12/23/2021 14:02:06,0.02,0
95399,154wsuv/t,154,H2,12/23/2021 14:09:51,0.1,0
95400,154gtoy/t,154,I-2,12/23/2021 14:21:12,0.36,0
95401,154wf350,154,H2,12/23/2021 14:17:17,0.04,0
95402,154ttoy/t,154,H2,12/23/2021 14:20:21,0.22,0
95403,154wgmc,154,H2,12/23/2021 14:17:34,0.07,0
95404,1921-O,162,H-2,12/23/2021 14:17:50,2.44,0
95406,154wf250,154,H2,12/23/2021 14:24:46,0.02,0
95407,154bccolo,182,DC,12/23/2021 14:29:28,0.2,9.12
95408,154wtacom,154,H2,12/23/2021 14:38:21,0.1,0
95409,154scar,154,H2,12/23/2021 14:38:33,0.03,0
95411,154wcar,154,H2,12/23/2021 14:45:57,0.02,0
95412,154rf150,154,H2,12/23/2021 14:51:56,0.19,0
95413,154bram,154,H2,12/23/2021 14:50:08,0.08,0
95414,154gchev,154,H2,12/23/2021 14:53:26,0.03,0
95415,238,238,DC,12/23/2021 14:46:23,2.04,93.02
95416,154bf150,154,H2,12/23/2021 14:54:06,0.11,0
95417,154wram150,154,H2,12/23/2021 14:58:30,0.21,0
95419,154bfx4,154,H2,12/23/2021 14:55:14,0.02,0
95420,154bf1504,154,H2,12/23/2021 14:57:50,0.05,0
95421,154btund/t,154,I-2,12/23/2021 15:07:08,1.21,0
95422,154bsuv/t,154,I-2,12/23/2021 15:29:02,0.32,0
95423,154rf150,154,H2,12/23/2021 15:24:44,0.01,0
95424,154gf150,154,H2,12/23/2021 15:25:37,0.02,0
95425,154car,154,H2,12/23/2021 15:25:50,0.04,0
95426,2664,173,H-3,12/23/2021 15:23:44,20.6,0
95427,154wram',154,H2,12/23/2021 15:30:49,0.03,0
95428,154rc,154,H2,12/23/2021 15:52:46,0.01,0
95429,1001JCGCOM,240,H1,12/27/2021 08:01:15,1.88,85.73
95430,154wutil,154,H2,12/27/2021 08:11:29,0.02,0
95431,154wvan,154,H2,12/27/2021 08:20:12,0.05,0
95432,154rcolo,154,H2,12/27/2021 08:18:34,0.09,0
95433,154sf250',154,H2,12/27/2021 08:20:54,0.04,0
95434,154sf150,154,H2,12/27/2021 08:34:25,0.06,0
95435,154wf150,154,H2,12/27/2021 08:44:21,0.12,0
95436,154bz,154,H2,12/27/2021 08:49:15,0.12,0
95437,1706JCG20,240,H1,12/27/2021 08:57:46,0.42,19.15
95438,182,236,H2,12/27/2021 09:13:17,0.84,0
95439,182wd/t,154,I-2,12/27/2021 09:25:30,0.96,0
95440,154car,154,H2,12/27/2021 09:18:35,0.01,0
95441,154wf250,154,H2,12/27/2021 09:30:46,0.08,0
95442,154gf350,154,H2,12/27/2021 09:33:43,0.05,0
95443,154btund,154,I-2,12/27/2021 09:39:06,0.05,0
95444,154gtund,154,H2,12/27/2021 09:43:01,0.08,0
95445,154tc1500,154,H2,12/27/2021 09:52:24,0.17,0
95446,154bava,154,H2,12/27/2021 09:59:19,0.12,0
95447,154rram,154,H2,12/27/2021 10:02:28,0.02,0
95448,154wsierra,154,H2,12/27/2021 10:07:20,0.01,0
95449,154f150,154,H2,12/27/2021 10:15:23,0.08,0
95450,154bsuv,154,H2,12/27/2021 10:10:36,0.08,0
95451,154tan3500,154,H2,12/27/2021 10:14:38,0.36,0
95452,1902,162,H-2,12/27/2021 10:08:24,2.57,0
95453,Renne's 94,194,H1,12/27/2021 10:12:19,0.37,16.87
95454,154bgmc,154,W-2 (White Goods),12/27/2021 10:21:57,0.16,0
95455,154wgmc,154,H2,12/27/2021 10:32:20,0.13,0
95456,154f150,182,DC,12/27/2021 10:32:29,0.16,7.3
95457,182,236,H2,12/27/2021 10:38:06,0.62,0
95458,154mtac,154,H2,12/27/2021 10:47:47,0.05,0
95459,154gc1500,154,H2,12/27/2021 10:49:39,0.04,0
95460,154grt4,154,H2,12/27/2021 10:53:02,0.04,0
95461,154bf150,154,H2,12/27/2021 11:00:20,0.08,0
95462,154bram35/,154,H2,12/27/2021 11:17:41,0.41,0
95463,154wram,154,H2,12/27/2021 11:08:32,0.04,0
95464,182mitchum,154,I-1,12/27/2021 11:38:56,0.23,4.14
95465,154rtoy,154,H2,12/27/2021 11:19:34,0.02,0
95466,1906,162,H-2,12/27/2021 11:15:34,5.3,0
95467,154grey,154,I-2,12/27/2021 11:27:26,0.15,0
95468,154bf350,154,H2,12/27/2021 11:24:45,0.15,0
95469,154wgmc,154,H2,12/27/2021 11:25:52,0.19,0
95470,154bf250,182,DC,12/27/2021 11:33:15,0.97,44.23
95471,154sram,154,H2,12/27/2021 11:28:12,0.27,0
95472,154bcz71,154,H2,12/27/2021 11:31:31,0.03,0
95473,154bc1500/,182,DC,12/27/2021 11:43:13,1.14,51.98
95474,154bf150,154,H2,12/27/2021 11:46:09,0.23,0
95475,154wf150,154,H2,12/27/2021 11:45:52,0.06,0
95476,1923,162,H-2,12/27/2021 11:38:35,7.07,0
95477,154wf250,154,H2,12/27/2021 11:48:01,0.17,0
95478,154btund/t,154,I-2,12/27/2021 11:58:02,1.79,0
95479,154bcava,154,H2,12/27/2021 11:53:06,0.04,0
95481,154mf250,154,H2,12/27/2021 12:00:13,0.12,0
95482,154ssuv,154,H2,12/27/2021 12:01:41,0.03,0
95483,154ssuv/,154,I-2,12/27/2021 12:08:51,0.5,0
95484,154gf150,154,I-2,12/27/2021 12:06:02,0.11,0
95485,154gc1500,154,H2,12/27/2021 12:11:53,0.05,0
95486,154wram/t,154,I-2,12/27/2021 12:25:02,0.31,0
95487,154s1250/,154,H2,12/27/2021 12:23:04,0.52,0
95488,154ssier/t,182,DC,12/27/2021 12:21:09,0.21,9.58
95490,154bram,154,H2,12/27/2021 12:24:03,0.04,0
95491,1 2 3,154,H-2,12/27/2021 12:18:05,1.88,0
95492,154gsuv,154,H2,12/27/2021 12:28:45,0.05,0
95493,182davis,182,DC,12/27/2021 12:33:46,4.05,184.68
95494,154rf350,154,H2,12/27/2021 12:32:55,0.06,0
95495,1924,162,H-2,12/27/2021 12:29:15,6.71,0
95496,154wcz71/,154,H2,12/27/2021 12:43:21,0.19,0
95497,1905,162,H-2,12/27/2021 12:36:30,8.29,0
95498,1904,162,H-2,12/27/2021 12:36:46,8.77,0
95500,154wram,154,H2,12/27/2021 12:59:40,0.09,0
95501,154rram,154,H2,12/27/2021 13:07:06,0.06,0
95502,154gf150,154,H2,12/27/2021 13:14:54,0.11,0
95503,154wz71,154,H2,12/27/2021 13:09:08,0.05,0
95504,154btac,154,I-2,12/27/2021 13:29:51,0.34,0
95505,154gram350,154,H2,12/27/2021 13:14:25,0.1,0
95506,154gram,154,H2,12/27/2021 13:15:04,0.07,0
95507,182mitchum,154,I-1,12/27/2021 13:26:53,0.36,6.48
95508,154wf250,154,H2,12/27/2021 13:23:47,0.47,0
95510,1920,162,H-2,12/27/2021 13:21:33,8.71,0
95511,154wf150/t,154,W-2 (White Goods),12/27/2021 13:33:04,0.17,0
95512,154rram,154,H2,12/27/2021 13:35:10,0.03,0
95513,154bmaz,154,H2,12/27/2021 13:36:29,0.03,0
95514,154wutil,154,H2,12/27/2021 13:38:28,0.04,0
95515,154gcs10/t,154,H2,12/27/2021 13:46:21,0.57,0
95516,154mram150,154,H2,12/27/2021 13:42:49,0.2,0
95517,154bram,154,H2,12/27/2021 13:46:57,0.02,0
95518,154wram35/,154,H2,12/27/2021 13:51:24,0.87,0
95519,154,236,H2,12/27/2021 13:57:22,0.43,0
95520,154wf150,154,H2,12/27/2021 13:47:11,0.01,0
95521,154ggmc/,154,H2,12/27/2021 13:53:48,0.18,0
95522,154bram150,154,H2,12/27/2021 13:52:11,0.03,0
95523,1902,162,H-2,12/27/2021 13:54:07,6.3,0
95524,1924,162,H-2,12/27/2021 13:58:02,1.62,0
95525,154wcsilve,154,H2,12/27/2021 14:15:32,0.35,0
95526,154wf350/t,154,H2,12/27/2021 14:17:58,0.28,0
95527,154suv/,154,H2,12/27/2021 14:18:28,0.29,0
95528,154gf350,154,H2,12/27/2021 14:20:44,0.04,0
95530,154btun,154,H2,12/27/2021 14:22:40,0.05,0
95531,154wc1500,154,H2,12/27/2021 14:23:27,0.11,0
95532,154bf4x4,154,H2,12/27/2021 14:25:13,0.1,0
95533,154gtund/,154,H2,12/27/2021 14:26:23,0.61,0
95534,154gf150,154,I-2,12/27/2021 14:27:46,0.06,0
95535,154bava,154,H2,12/27/2021 14:27:20,0.03,0
95536,1904,162,H-2,12/27/2021 14:23:52,2.02,0
95537,1925,162,H-2,12/27/2021 14:25:41,9.8,0
95538,1905,162,H-2,12/27/2021 14:26:03,2.37,0
95539,154rram,154,H2,12/27/2021 14:34:12,0.05,0
95540,1903,162,H-2,12/27/2021 14:29:38,11.26,0
95541,154gtac,154,I-2,12/27/2021 14:43:31,0.15,0
95542,154bcz71,154,H2,12/27/2021 14:39:40,0.01,0
95543,154btoy,154,H2,12/27/2021 14:40:50,0.05,0
95544,154bche,154,H2,12/27/2021 14:43:05,0.18,0
95545,154scolo,154,H2,12/27/2021 14:43:42,0.07,0
95547,154rtund,154,H2,12/27/2021 14:45:39,0.02,0
95548,154btun/t,154,I-2,12/27/2021 14:54:56,1.27,0
95549,154rhemi,154,H2,12/27/2021 14:50:55,0.19,0
95550,154mc1500,154,H2,12/27/2021 14:49:51,0.03,0
95551,154bf350/t,154,H2,12/27/2021 14:58:39,0.54,0
95552,154msuv,154,H2,12/27/2021 14:56:57,0.01,0
95553,154rcsil/t,154,H2,12/27/2021 15:09:20,0.44,0
95554,1907,162,H-2,12/27/2021 15:02:52,8.29,0
95556,154bf150,154,H2,12/27/2021 15:14:50,0.01,0
95557,1921-O,162,H-2,12/27/2021 15:12:56,2.26,0
95558,154wcsilv,154,H2,12/27/2021 15:20:59,0.03,0
95559,182mitchum,182,I-1,12/27/2021 15:35:42,0.29,5.22
95560,154tf150/,154,H2,12/27/2021 15:33:31,0.34,0
95561,154wsuv/t,154,H2,12/27/2021 15:31:51,0.1,0
95562,154bram150,154,H2,12/27/2021 15:38:09,0.1,0
95563,154wutil,154,H2,12/27/2021 15:38:26,0.11,0
95564,154wd/t,154,H2,12/27/2021 15:38:42,1.92,0
95565,154bc150,154,H2,12/27/2021 15:41:59,0.06,0
95566,154rccolor,154,H2,12/27/2021 15:40:59,0.03,0
95567,154btac,154,H2,12/27/2021 15:51:25,0.03,0
95568,154sram,154,H2,12/27/2021 15:46:46,0.09,0
95569,1923,162,H-2,12/27/2021 15:46:07,6.09,0
95570,154bram,154,H2,12/27/2021 15:51:31,0.8,0
95571,1906,162,H-2,12/27/2021 15:50:16,8.7,0
95572,1001JCGCOM,240,H1,12/28/2021 07:59:39,2.99,136.34
95573,154rf150,154,H2,12/28/2021 08:11:33,0.1,0
95574,154bcs10/t,154,H2,12/28/2021 08:24:34,0.2,0
95575,1133,173,H-3,12/28/2021 08:08:29,17.8,0
95576,CoH2,154,I-2,12/28/2021 08:21:33,0.63,0
95577,154wf150,154,H2,12/28/2021 09:24:10,0.07,0
95578,154bram,182,DC,12/28/2021 09:34:01,0.57,25.99
95579,154unitdis,154,H2,12/28/2021 09:36:11,0.1,0
95580,154sf150,182,DC,12/28/2021 09:39:53,0.33,15.05
95581,154stund,154,W-2 (White Goods),12/28/2021 09:46:43,0.09,0
95582,154g4x4,154,H2,12/28/2021 09:47:27,0.09,0
95583,Renne's 94,194,H1,12/28/2021 09:46:03,0.62,28.27
95584,154rtac,154,H2,12/28/2021 10:25:22,0.08,0
95585,154sf250/t,154,H2,12/28/2021 10:11:44,0.32,0
95586,405-1489,150,I-2,12/28/2021 10:04:48,0.19,0
95587,CoH2,154,I-2,12/28/2021 10:09:16,0.35,0
95588,154rf250/t,154,I-2,12/28/2021 10:27:57,1.13,0
95589,154wf180,154,H2,12/28/2021 10:14:53,0.02,0
95590,154bf250/,182,DC,12/28/2021 10:23:34,0.98,44.69
95591,1924,162,H-2,12/28/2021 10:20:48,3.85,0
95592,154sf150,154,H2,12/28/2021 10:44:09,0.02,0
95593,154wram/,154,I-2,12/28/2021 11:03:00,0.26,0
95594,154gtah/t,154,H2,12/28/2021 10:48:22,0.42,0
95595,1904,162,H-2,12/28/2021 10:43:14,6.27,0
95596,154mc1500/,154,I-2,12/28/2021 11:24:35,0.68,0
95597,154bgmcsi,154,H2,12/28/2021 10:53:05,0.11,0
95598,154stac,154,I-2,12/28/2021 11:11:04,0.16,0
95599,154ggmc,154,I-2,12/28/2021 11:11:23,0.2,0
95600,154junk/t,154,H2,12/28/2021 11:07:54,0.36,0
95601,154shilo,154,I-2,12/28/2021 11:20:35,0.94,0
95602,154sramh/t,154,H2,12/28/2021 11:21:30,0.55,0
95603,154wram35/,154,H2,12/28/2021 11:23:48,0.48,0
95604,154wsuv,154,H2,12/28/2021 11:20:09,0.21,0
95605,154wf350,154,H2,12/28/2021 11:18:49,0.04,0
95606,1923,162,H-2,12/28/2021 11:11:42,6.43,0
95607,1906,162,H-2,12/28/2021 11:12:14,5.29,0
95608,154bf150,154,H2,12/28/2021 11:30:56,0.06,0
95609,1133,173,H-3,12/28/2021 11:29:05,24.49,0
95610,154mcsilv/,154,H2,12/28/2021 11:43:33,0.35,0
95611,154sff150,154,H2,12/28/2021 11:44:01,0.09,0
95612,154tf150/,154,H2,12/28/2021 11:53:12,0.22,0
95613,154bf150,154,H2,12/28/2021 12:00:30,0.12,0
95614,1920,162,H-2,12/28/2021 11:56:48,6.71,0
95615,154wram150,154,W-2 (White Goods),12/28/2021 12:06:21,0.32,0
95616,154bfrang,154,H2,12/28/2021 12:09:55,0.21,0
95617,154bc1500/,154,H2,12/28/2021 12:19:00,0.32,0
95618,154gtac,154,I-2,12/28/2021 12:18:46,0.19,0
95619,154rtac,154,H2,12/28/2021 12:23:35,0.13,0
95620,154ggmc/,182,DC,12/28/2021 12:19:37,0.35,15.96
95621,154bf150/,154,I-2,12/28/2021 12:32:22,0.1,0
95622,154wgmc,154,H2,12/28/2021 12:23:13,0.15,0
95623,154wsuv,154,H2,12/28/2021 12:22:12,0.03,0
95624,154bram150,154,H2,12/28/2021 12:24:22,0.05,0
95625,154blram,154,H2,12/28/2021 12:30:44,0.08,0
95626,238,238,DC,12/28/2021 12:25:21,1.08,49.25
95627,1905,162,H-2,12/28/2021 12:25:39,8.53,0
95628,1925,162,H-2,12/28/2021 12:26:21,8.7,0
95629,154stac,154,H2,12/28/2021 12:41:58,0.05,0
95630,154ttund,154,H2,12/28/2021 12:43:55,0.07,0
95631,154w2500hd,154,H2,12/28/2021 12:48:02,0.16,0
95632,154gf1504x,182,DC,12/28/2021 12:52:11,0.35,15.96
95633,1902,162,H-2,12/28/2021 12:54:06,10.67,0
95634,154bc1500,154,H2,12/28/2021 13:06:39,0.03,0
95635,1907,162,H-2,12/28/2021 13:04:20,11.64,0
95636,1903,162,H-2,12/28/2021 13:12:02,9.57,0
95637,154bf150,154,H2,12/28/2021 13:21:57,0.02,0
95638,154bccolo,154,H2,12/28/2021 13:25:16,0.15,0
95639,154tfran,154,H2,12/28/2021 13:32:33,0.01,0
95640,154wtac,154,H2,12/28/2021 13:33:25,0.03,0
95641,154tf150/t,154,H2,12/28/2021 13:52:48,0.38,0
95642,154bcsilv,154,H2,12/28/2021 13:51:50,0.01,0
95643,CoH2,154,I-2,12/28/2021 13:55:39,0.73,0
95644,154sf350/t,154,H2,12/28/2021 14:11:15,0.5,0
95645,154bjeep,154,H2,12/28/2021 14:05:03,0.1,0
95646,154bf150,154,H2,12/28/2021 14:05:45,0.17,0
95647,154befd,154,H2,12/28/2021 14:18:21,0.47,0
95648,154ttund,154,H2,12/28/2021 14:15:05,0.01,0
95649,154bf150,154,H2,12/28/2021 14:19:22,0.34,0
95650,154wgmc,154,H2,12/28/2021 14:22:16,0.12,0
95651,154ggmc/,154,H2,12/28/2021 14:22:56,0.3,0
95652,154bsuv/t,154,I-2,12/28/2021 15:01:56,0.68,0
95653,154wf250/,120,DC,12/28/2021 14:48:55,0.42,19.15
95654,154sram250,154,H2,12/28/2021 14:46:06,0.07,0
95655,154rtac/t,154,H2,12/28/2021 14:49:42,0.32,0
95656,154bcls,154,H2,12/28/2021 14:52:33,0.05,0
95657,154wc2500/,154,H2,12/28/2021 14:58:19,0.52,0
95658,154mtac,154,H2,12/28/2021 14:53:55,0.08,0
95659,154wf150,154,H2,12/28/2021 14:54:51,0.1,0
95660,CoH2,154,I-2,12/28/2021 14:50:41,0.46,0
95661,154bsuv,154,H2,12/28/2021 14:57:11,0.08,0
95662,154btitan,154,H2,12/28/2021 15:01:08,0.04,0
95663,1133,173,H-3,12/28/2021 15:00:16,28.24,0
95664,1904,162,H-2,12/28/2021 15:02:30,6.98,0
95665,1905,162,H-2,12/28/2021 15:02:54,2.39,0
95666,154bvan/t,154,H2,12/28/2021 15:13:46,0.09,0
95667,1902,162,H-2,12/28/2021 15:08:17,1.73,0
95668,1924,162,H-2,12/28/2021 15:15:45,7.57,0
95669,1907,162,H-2,12/28/2021 15:15:58,2.25,0
95670,1925,162,H-2,12/28/2021 15:16:18,2.19,0
95671,1920,162,H-2,12/28/2021 15:20:37,3.63,0
95672,154wgmc,154,H2,12/28/2021 15:35:32,0.17,0
95673,154tccolo,154,H2,12/28/2021 15:31:37,0.07,0
95674,1903,162,H-2,12/28/2021 15:22:44,2.25,0
95675,1923,162,H-2,12/28/2021 15:23:30,7.89,0
95676,154rc1500,154,H2,12/28/2021 15:37:03,0.04,0
95677,154rfrang,154,H2,12/28/2021 15:37:55,0.13,0
95678,182davis,182,DC,12/28/2021 15:46:39,1.3,59.28
95679,154sf150,154,H2,12/28/2021 15:46:05,0.08,0
95680,154bc1500,182,DC,12/28/2021 15:52:09,1.23,56.09
95681,154stac/t,154,I-2,12/28/2021 16:06:50,0.22,0
95682,154bf150,154,H2,12/28/2021 15:56:47,0.25,0
95684,154bram150,154,H2,12/28/2021 15:56:04,0.04,0
95685,154sf150,154,H2,12/28/2021 16:03:09,0.06,0
95686,154wgmc/t,154,H2,12/28/2021 16:08:31,0.17,0
95687,2664,173,H-3,12/29/2021 07:51:38,29.44,0
